Freq (Hz)	GxyMicrophone/Source_Real	GxyMicrophone/Source_Imag
288.000000000000060E+0	6.103754547598147E-9	-4.039884912694131E-9
289.000000000000060E+0	1.761029767977603E-9	-7.583929201168493E-9
290.000000000000060E+0	-445.232378665790220E-12	-1.177974328551292E-9
291.000000000000060E+0	1.763566236337610E-9	2.277741386571410E-9
292.000000000000060E+0	7.545883040346498E-9	-14.824283734780518E-9
293.000000000000060E+0	7.067548424193725E-9	-4.373600165180397E-9
294.000000000000060E+0	608.777556827885210E-12	-3.078550260110506E-9
295.000000000000060E+0	-361.339458101544120E-12	-22.224637040187811E-9
296.000000000000060E+0	4.901372903316044E-9	-12.477959027482237E-9
297.000000000000060E+0	2.507578505950277E-9	1.729122864538209E-9
298.000000000000060E+0	99.916530689946401E-12	-539.468931112339020E-12
299.000000000000060E+0	963.833122694018900E-12	-3.953581022074698E-9
300.000000000000060E+0	2.285513675645479E-9	-14.500336339730610E-9
301.000000000000060E+0	1.267520290340003E-9	-4.496889522424842E-9
302.000000000000060E+0	615.021103996360640E-12	-1.244579430025231E-9
303.000000000000060E+0	1.643700438069407E-9	3.193627395732319E-9
304.000000000000060E+0	-2.193343323855029E-9	6.792687690111878E-9
305.000000000000060E+0	-1.757747795593263E-9	3.615095468623655E-9
306.000000000000060E+0	3.094236764498680E-9	-15.814148887986841E-9
307.000000000000060E+0	721.034601290646350E-12	954.411711001334990E-12
308.000000000000060E+0	-3.437983843127433E-9	-12.910003634623495E-9
309.000000000000060E+0	4.462172512287827E-9	-15.316744576269805E-9
310.000000000000060E+0	307.158460774975660E-12	-1.275856012929441E-9
311.000000000000060E+0	4.523939472476402E-9	-6.276417955209645E-9
312.000000000000060E+0	2.670602720000788E-9	-494.903287382191000E-12
313.000000000000060E+0	928.595706460677990E-12	-657.034880859400720E-12
314.000000000000060E+0	-1.880478166919200E-12	-9.566880251673940E-12
315.000000000000060E+0	3.515156199030673E-9	-2.337888219320325E-9
316.000000000000060E+0	-5.121009779584487E-9	-4.783837183042773E-9
317.000000000000060E+0	-432.717671793004860E-12	-781.791508012616840E-12
318.000000000000060E+0	9.722297581330977E-9	-12.018152932683960E-9
319.000000000000060E+0	-101.458923378379740E-12	-350.528042062836950E-12
320.000000000000060E+0	-6.308240796511617E-9	-13.226358343820621E-9
321.000000000000060E+0	313.365997748302590E-12	-1.470830595045424E-9
322.000000000000060E+0	-1.044389835615990E-9	-5.399661696615433E-9
323.000000000000060E+0	1.185310013320493E-9	-4.003273703437021E-9
324.000000000000060E+0	-1.147145175864289E-9	-3.955302424275335E-9
325.000000000000060E+0	980.363051031171470E-12	-4.261908935798927E-9
326.000000000000060E+0	4.304414762445395E-9	-8.252227427847267E-9
327.000000000000060E+0	56.465401075837987E-12	-4.004858224073927E-9
328.000000000000060E+0	709.237485382318320E-12	-3.817675129497298E-9
329.000000000000060E+0	-1.466261056895581E-9	-3.693221166945102E-9
330.000000000000060E+0	-577.193519012745480E-12	258.042177587116800E-12
331.000000000000060E+0	2.453616425125002E-9	-6.032266316805682E-9
332.000000000000060E+0	911.163162301390790E-12	197.543064902246560E-12
333.000000000000060E+0	121.597002384321750E-12	-1.330468584299410E-9
334.000000000000060E+0	1.352234563937215E-9	-326.419136852565300E-12
335.000000000000060E+0	-210.576311726140820E-12	-448.394242730982500E-12
336.000000000000060E+0	-2.527993090983727E-9	-7.295074917523858E-9
337.000000000000060E+0	-5.277420527752912E-9	-5.558617843856834E-9
